"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","SENTRNGE","reason","GDLINEHI","opafy"
"109","11","2017","0","151","2","0","0","0","0","0","0","0","3","0","0","2","1","38","12","0","4","52 60 61","2D1.1",2018
"110","11","2017","120","151","16","0","0","0","1","0","0","0","1","0","0","3","0","42","34","0","2","19","2D1.1",2018
"111","11","2017","2","0","0","0","0","0","0","0","NA","0","1","0","0","2","0","30","NA","1","0","","2L1.2",2018
"112","11","2017","48","77","20","0","0","0","0","0","NA","0","1","0","0","2","0","37","34","0","8","60 61","2K2.1",2018
"113","11","2017","63","57","0","0","0","0","0","0","NA","0","2","0","3","1","0","57","34","0","0","","2B1.1",2018
"114","10","2017","37","37","7","0","0","0","0","0","NA","0","1","0","0","2","0","43","9","0","0","","2K2.1",2018
"115","10","2017","10","15","8","0","0","0","0","0","NA","0","1","0","0","3","0","31","8","1","3","48","2L1.2",2018
"116","11","2017","6","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","54","1","1","3","48","2L1.2",2018
"117","11","2017","12","12","4","0","0","0","0","0","NA","0","1","0","0","1","0","33","34","0","0","","2B1.1",2018
"118","11","2017","6.16","6","0","0","0","0","0","0","1","0","1","-2","0","3","1","24","10","0","0","","2D1.1",2018
"119","11","2017","37","30","6","0","0","0","0","0","NA","0","1","0","0","2","0","25","21","0","0","","2K2.1",2018
"120","11","2017","2.62","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","30","37","1","0","","2L1.2",2018
"121","11","2017","24","24","4","0","0","0","0","0","NA","0","2","0","3","2","0","43","21","0","0","","2B1.1",2018
"122","11","2017","6.99","30","0","0","0","60","0","0","1","0","2","0","0","1","1","28","34","0","2","19","2D1.1",2018
"123","11","2017","1.74","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","26","12","1","0","48","2L1.2",2018
"124","11","2017","60","NA","7","1","NA","60","NA","NA","NA","0","1","NA","NA","2","0","23","12","0","0","","NA",2018
"125","11","2017","1.16","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","19","1","1","0","","2L1.2",2018
"126","10","2017","37","63","0","0","0","120","0","0","1","0","1","-2","0","3","0","21","0","0","2","19","2D1.1",2018
"127","11","2017","14","12","5","0","0","0","0","0","NA","0","1","0","0","3","0","26","12","1","0","","2L1.1",2018
"128","11","2017","240","9996","7","0","0","180","0","0","NA","1","1","0","0","2","0","34","21","0","8","2 3 4 12 16 60 61 1200 1200 777","2G1.3",2018
"129","11","2017","6","10","8","0","0","0","0","0","NA","0","1","0","0","3","0","42","9","1","3","48","2L1.2",2018
"130","11","2017","18","33","0","0","0","0","0","0","NA","0","2","0","0","3","0","53","11","0","7","1206","2B1.1",2018
"131","11","2017","7.39","15","3","0","0","0","0","0","NA","0","1","0","0","3","0","37","12","1","5","1200 833 685 777 870","2L1.2",2018
"132","11","2017","70","135","0","0","0","120","0","0","1","0","2","0","0","1","0","48","16","0","2","19","2D1.1",2018
"133","11","2017","18","2","5","0","0","0","0","0","NA","0","1","0","0","3","0","37","6","1","6","2 3 833","2L1.2",2018
"134","12","2017","12","37","1","0","0","0","0","0","NA","0","2","0","0","1","1","33","34","0","8","1206 17 57 61 650 685 742","2B5.3",2018
"135","11","2017","18","18","6","0","0","0","0","0","NA","0","1","0","0","3","0","31","12","1","0","","2L1.2",2018
"136","11","2017","0.03","4","2","0","0","0","0","0","NA","0","2","0","0","1","1","42","21","0","2","19","2D2.1",2018
"137","10","2017","2.14","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","23","37","1","0","","2L1.2",2018
"138","11","2017","9.23","8","3","0","0","0","0","0","NA","0","1","0","0","1","0","57","21","0","0","","2A3.5",2018
"139","12","2017","33","27","11","0","0","0","0","0","NA","0","1","0","0","1","0","28","21","0","0","","2K2.1",2018
"140","11","2017","12.03","15","2","0","0","0","0","0","NA","0","1","0","0","3","1","58","12","0","3","48","2L1.1",2018
"141","12","2017","188","151","9","0","0","120","0","0","0","0","1","0","0","3","0","30","21","0","0","","2D1.1",2018
"142","12","2017","18","37","0","0","0","0","0","0","NA","0","2","0","0","1","0","52","12","0","7","1206 16 17 61 677 685 742 823","2B5.3",2018
"143","12","2017","41","37","11","0","0","0","0","0","NA","0","1","0","0","2","0","25","21","0","0","","2K2.1",2018
"144","12","2017","135","120","4","0","0","120","0","0","NA","0","1","0","0","3","0","36","9","0","0","","2G1.3",2018
"145","12","2017","0","6","1","0","0","0","0","0","NA","0","1","0","0","1","0","33","8","0","8","1211 15 44 61 673 826 828 831","2B1.1",2018
"146","12","2017","18","18","5","0","0","0","0","0","NA","0","1","0","0","1","0","59","12","0","0","","2A3.5",2018
"147","12","2017","0.85","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","23","6","1","0","","2L1.2",2018
"148","10","2017","168","168","10","0","1","120","0","0","0","0","1","0","0","2","0","42","21","0","0","60 61","2D1.1",2018
"149","12","2017","37","37","11","0","0","0","0","0","NA","0","1","0","0","3","0","23","0","0","0","","2K2.1",2018
"150","12","2017","0","0","0","0","0","0","0","0","NA","0","2","0","0","1","1","34","23","0","0","","2B1.1",2018
"151","12","2017","470","9996","9","1","0","9996","1","0","0","1","1","0","4","3","0","35","12","0","0","","2A1.1",2018
"152","11","2017","37","46","1","0","0","0","0","0","1","0","1","0","0","3","0","35","7","1","2","19","2D1.1",2018
"153","12","2017","16","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","50","8","1","0","","2L1.2",2018
"154","12","2017","1.58","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","28","6","1","0","","2L1.2",2018
"155","12","2017","1.07","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","41","4","1","0","","2L1.2",2018
"156","11","2017","300","360","33","0","0","120","0","0","0","0","1","0","3","3","0","48","21","0","4","500","2D1.1",2018
"157","11","2017","48","57","10","0","0","24","0","0","NA","0","1","0","0","3","0","40","23","0","2","19","2B1.1",2018
"158","12","2017","18","15","2","0","0","0","0","0","NA","0","2","0","0","2","0","42","34","0","0","","2B1.1",2018
"159","10","2017","3","1","4","0","0","0","0","0","NA","0","2","-2","0","6","0","39","12","0","0","","2B5.1",2018
"160","12","2017","6","6","6","0","0","0","0","0","NA","0","1","0","0","3","0","29","6","1","0","","2L1.2",2018
"161","12","2017","120","120","3","0","0","120","0","0","0","0","1","0","0","2","0","42","12","0","0","","2D1.1",2018
"162","11","2017","6","6","0","0","0","0","0","0","NA","0","2","0","0","2","1","58","34","0","0","","2B1.1",2018
"163","12","2017","0","0","5","0","0","0","0","0","NA","0","2","0","0","2","0","22","34","0","0","","2B1.1",2018
"164","12","2017","12.03","37","5","0","0","0","0","0","NA","0","2","0","0","1","0","43","12","0","7","17 60 61","2S1.3",2018
"165","12","2017","180","235","0","1","1","84","0","0","NA","0","1","0","0","6","0","38","21","0","8","1206","2B3.1",2018
"166","12","2017","36","61","11","0","0","24","0","0","NA","0","2","0","0","2","1","43","8","0","2","19","2T1.4",2018
"167","12","2017","4.3","1","3","0","0","0","0","0","NA","0","1","0","0","3","0","52","12","1","0","48","2L1.2",2018
"168","12","2017","3.76","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","50","0","1","0","","2B1.1",2018
"169","12","2017","168","168","9","0","0","120","0","0","0","1","1","0","0","1","0","35","12","0","0","","2D1.1",2018
"170","10","2017","96","135","1","0","0","120","0","0","1","0","1","0","0","3","0","33","6","1","2","19 2 3 1206 14 15 16 60 61 650","2D1.1",2018
"171","12","2017","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","36","0","1","0","","2L1.2",2018
"172","12","2017","8","8","2","0","0","0","0","0","NA","0","1","0","0","3","0","29","6","1","0","","2L1.2",2018
"173","12","2017","0","0","1","0","0","0","0","0","NA","0","3","0","0","1","0","64","23","0","0","","2B1.1",2018
"174","12","2017","30","30","0","0","0","0","0","0","NA","0","1","0","0","6","0","22","32","0","0","","2A2.2",2018
"175","12","2017","60","57","0","0","0","0","0","0","1","0","1","0","0","3","0","34","6","1","0","","2D1.1",2018
"176","12","2017","50","57","6","0","0","0","0","0","NA","0","1","0","0","2","0","41","32","0","7","4 60 61","2K2.1",2018
"177","12","2017","125","100","14","0","0","0","0","0","NA","0","3","0","0","3","0","39","21","1","0","","2L1.2",2018
"178","12","2017","174","180","0","0","0","0","0","0","NA","0","1","0","0","6","0","42","11","0","8","828","2A3.1",2018
"179","12","2017","96","87","4","0","0","60","0","0","0","0","1","0","0","2","0","21","10","0","0","","2D1.1",2018
"180","12","2017","1.2","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","29","6","1","0","","2L1.2",2018
"181","10","2017","87","87","6","0","0","0","0","0","0","0","1","0","0","1","0","41","34","0","0","","2D1.11",2018
"182","12","2017","70","97","0","0","0","60","0","0","0","0","1","0","3","3","0","50","9","1","7","11","2D1.1",2018
"183","12","2017","4","6","6","0","0","0","0","0","NA","0","1","0","0","3","0","29","NA","1","8","17","2L1.2",2018
"184","12","2017","1.53","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","22","7","1","0","","2L1.2",2018
"185","12","2017","3.58","4","2","0","0","0","0","0","NA","0","1","0","0","3","1","45","NA","1","0","747 828","2L1.2",2018
"186","12","2017","72","63","2","0","0","60","0","0","0","0","1","0","0","3","0","45","34","0","0","","2D1.1",2018
"187","12","2017","9.95","46","0","0","0","120","0","0","1","0","1","-2","0","3","1","43","12","0","2","19 48 16 17 44 61 831","2D1.1",2018
"188","12","2017","51","70","0","0","0","120","0","0","1","0","1","0","0","3","0","26","34","1","4","703 740 741 849","2D1.1",2018
"189","12","2017","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","66","6","1","0","","2L1.2",2018
"190","12","2017","70","87","2","0","0","60","0","0","0","0","1","0","3","2","0","38","34","0","4","731","2D1.1",2018
"191","12","2017","151","188","15","0","0","60","1","0","0","0","1","0","0","3","0","44","21","0","4","741","2D1.1",2018
"192","10","2017","63","77","8","0","0","0","0","0","NA","1","1","0","0","2","0","49","12","0","8","2 3 4 60 61","2K2.1",2018
"193","12","2017","18","18","0","0","0","0","0","0","NA","0","1","0","0","3","0","30","11","1","0","","2L1.1",2018
"194","12","2017","24","24","0","0","0","0","0","0","NA","0","2","0","0","3","1","38","12","0","0","","2T1.1",2018
"195","12","2017","0.03","10","6","0","0","0","0","0","NA","0","1","0","0","3","0","39","11","1","7","2 3 4 47 60 61","2L1.2",2018
"196","12","2017","3.94","2","4","0","0","0","0","0","NA","0","1","0","0","3","0","23","6","1","0","48","2L1.2",2018
"197","12","2017","0.03","24","1","0","0","60","0","0","1","0","2","-2","0","1","1","52","10","0","2","19","2D1.1",2018
"198","12","2017","4.43","0","1","0","0","0","0","0","NA","0","1","0","0","3","0","35","31","1","0","","2L1.2",2018
"199","12","2017","120","180","6","1","0","180","0","0","0","0","1","0","0","2","0","39","9","0","2","19 61 1200 313 1205","2D1.1",2018
"200","12","2017","46","46","1","0","0","0","0","0","NA","0","1","0","0","1","0","37","10","0","0","","2K2.1",2018
"201","12","2017","28","30","21","0","0","0","0","0","NA","0","1","0","0","3","0","55","0","0","8","2 14 61 63","2L1.1",2018
"202","12","2017","2.53","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","47","NA","1","0","","2L1.2",2018
"203","10","2017","8","15","9","0","0","0","0","0","NA","0","1","0","0","3","0","30","0","1","8","1200 60 61 668 1205","2L1.2",2018
"204","12","2017","77","77","18","0","0","0","0","0","NA","0","1","0","0","2","0","35","10","0","0","","2K2.1",2018
"205","12","2017","0.03","0","0","0","0","0","0","0","NA","0","1","0","0","3","0","27","12","1","0","48","2L1.2",2018
"206","12","2017","1.41","0","0","0","0","0","0","0","NA","0","1","0","0","3","1","27","9","1","0","","2L1.2",2018
"207","12","2017","0.03","57","1","0","0","0","0","0","1","0","2","0","0","3","0","53","12","1","8","11 1209 1200 61 686","2D1.1",2018
"208","12","2017","6.76","1","3","0","0","0","0","0","NA","1","1","0","0","1","0","54","21","0","0","","2K2.1",2018
"209","12","2017","60","NA","1","1","NA","60","NA","NA","NA","0","2","NA","NA","2","0","33","34","0","0","","NA",2018
"210","12","2017","6","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","50","0","1","0","","2L1.2",2018
"211","12","2017","30","30","0","0","0","60","0","0","1","0","1","-2","0","3","0","47","16","1","0","","2D1.1",2018
"212","12","2017","37","37","0","0","0","120","0","0","1","0","3","-4","0","3","1","40","12","0","0","","2D1.1",2018
"213","12","2017","70","70","7","0","0","60","0","0","0","0","1","0","0","1","0","38","12","0","0","","2D1.1",2018
"214","10","2017","5","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","30","6","1","3","48","2L1.2",2018
"215","12","2017","120","120","0","0","0","120","0","0","0","0","1","0","0","3","0","21","10","0","0","","2D1.1",2018
"216","12","2017","135","135","6","0","0","120","0","0","0","0","1","0","0","1","0","38","12","0","0","","2D1.1",2018
"217","12","2017","6","6","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","3","0","26","NA","1","0","","NA",2018
"218","12","2017","12","12","0","0","0","0","0","0","NA","0","2","0","0","1","0","60","16","0","0","","2B1.1",2018
"219","12","2017","84","100","10","0","0","60","0","0","0","0","1","0","0","2","0","31","12","0","8","2 3 4 60 61 62","2D1.1",2018
"220","12","2017","108","135","1","0","0","120","0","0","0","0","1","0","2","1","0","60","34","0","2","19","2D1.1",2018
"221","12","2017","120","151","9","0","1","120","0","0","0","0","1","0","0","1","0","50","21","0","2","19","2D1.1",2018
"222","12","2017","0","0","0","0","0","0","0","0","NA","0","4","0","0","1","1","54","34","0","0","","2D2.2",2018
"223","12","2017","60","60","0","0","1","60","0","0","0","0","1","0","0","3","0","26","0","1","0","","2D1.1",2018
"224","12","2017","27","30","6","0","0","0","0","0","NA","0","1","0","0","3","1","43","12","1","7","1206 703 740 777 828 833","2L1.2",2018
"225","10","2017","27","27","3","0","0","0","0","0","NA","0","2","0","0","1","0","46","16","0","0","","2S1.1",2018
"226","10","2017","120","120","18","0","0","120","0","0","0","0","1","-2","0","1","0","39","21","0","0","","2D1.1",2018
"227","12","2017","36","9","NA","0","NA","0","NA","NA","NA","0","NA","NA","NA","2","0","47","NA","0","6","686 831","NA",2018
"228","12","2017","96","78","3","0","0","60","0","0","0","0","1","0","0","3","0","60","34","0","0","","2D1.1",2018
