"","SENTMON","SENTYR","SENSPLT0","GLMIN","TOTCHPTS","IS924C","WEAPSOC","STATMIN","CAROFFAP","ACCAP","SAFE","NEWCNVTN","PRESENT","MITROLHI","AGGROLHI","NEWRACE","MONSEX","AGE","EDUCATN","NEWCIT","SENTRNGE","reason","GDLINEHI","opafy"
"198","11","2018","6","6","1","0","0","0","0","0","NA","0","1","0","0","3","0","20","8","1","0","","2L1.2",2019
"199","11","2018","40","97","3","0","1","0","0","0","0","0","2","0","0","1","0","64","23","0","4","14 2 3 4 14 60 61 64 676 673 741","2D1.1",2019
"200","11","2018","93","180","2","1","0","180","0","0","0","0","1","0","0","3","0","30","12","0","2","19","2D1.1",2019
"201","11","2018","60","188","2","0","1","60","0","0","0","0","1","0","0","1","0","38","34","0","2","19 2 16 60 61 676","2D1.1",2019
"202","11","2018","292","292","7","0","0","120","0","0","0","0","1","0","0","6","0","23","12","0","0","","2S1.1",2019
"203","10","2018","8.61","46","2","0","1","0","0","0","NA","0","1","0","0","6","1","29","11","0","8","2 1211 15 61 64","2A2.2",2019
"204","11","2018","51","51","7","0","0","24","0","0","NA","0","1","0","2","2","0","24","34","0","0","","2B1.1",2019
"205","11","2018","30","78","3","0","0","0","0","0","0","0","2","0","0","2","1","40","9","0","7","2 3 1206 11 1211 14 15 17 60 61 703 826","2D1.1",2019
"206","11","2018","120","262","5","1","0","120","1","0","0","0","1","0","0","1","0","47","12","0","4","703","2D1.1",2019
"207","11","2018","10","24","0","0","0","60","0","0","1","0","1","-2","0","3","1","77","3","1","7","11 12 14 16 17 60 61 650","2D1.1",2019
"208","11","2018","21","15","5","0","0","0","0","0","NA","0","1","0","0","2","0","26","9","0","0","","2K2.1",2019
"209","11","2018","36","84","8","0","0","0","0","0","NA","0","1","0","0","2","0","36","12","0","2","19 2 3 4 1211 14 60 61 64 673 696 703 730 741 826","2K2.1",2019
"210","11","2018","30","36","0","0","0","24","0","0","NA","0","1","0","0","1","0","52","12","1","2","19","2B1.1",2019
"211","11","2018","6","10","4","0","0","0","0","0","NA","0","1","0","0","3","0","50","8","1","3","48","2L1.2",2019
"212","11","2018","0.72","4","3","0","0","0","0","0","NA","0","1","0","0","3","0","31","6","1","3","48","2L1.2",2019
"213","11","2018","188","292","5","0","0","120","0","0","0","0","1","0","3","3","0","47","6","1","8","2 3 4 11 60 703 865","2D1.1",2019
"214","10","2018","2.56","0","NA","0","NA","NA","NA","NA","NA","0","NA","NA","NA","3","0","32","NA","1","0","","NA",2019
"215","11","2018","30","30","4","0","0","0","0","0","0","0","1","0","0","2","0","26","10","0","0","","2D1.1",2019
"216","11","2018","60","151","17","0","0","0","1","0","0","0","1","0","0","2","0","39","34","0","4","500","2D1.1",2019
"217","11","2018","96","NA","0","1","NA","84","NA","NA","NA","0","1","NA","NA","2","0","32","34","0","6","2 3 4 30 45 60 66","NA",2019
"218","11","2018","77","151","14","0","0","0","0","0","0","0","1","0","0","1","0","39","21","0","7","2 3 4","2D1.1",2019
"219","11","2018","8","8","3","0","0","0","0","0","NA","0","1","0","0","3","0","52","7","1","0","","2L1.2",2019
"220","11","2018","6","6","5","0","0","0","0","0","NA","0","1","0","0","3","0","49","9","1","0","","2L1.2",2019
"221","11","2018","165","151","0","0","0","60","0","0","NA","0","1","0","0","1","0","49","8","0","0","","2G2.2",2019
"222","11","2018","36","36","0","0","0","0","0","0","NA","0","2","0","2","2","0","42","34","0","0","","2T1.4",2019
